author_date,la,ld,nf,nd,ns,ent,ndev,age,nuc,aexp,arexp,asexp,buggy
1436439456,2,3,1,1,1,0.0,1.0,449.0,2.0,9322,3658.62619047613,4676.0,0
1436441288,16,0,2,1,1,0.3372900666170139,6.0,238.0,56.0,9323,3659.57619047613,4677.0,0
1436441318,95,9,3,2,3,0.984459678523735,38.3333333333333,139.666666666667,1440.0,2165,889.73333333336,1.25720880955949,0
1436442348,61,0,2,1,1,0.7153220528038851,3.0,54.5,12.5,9324,3660.57619047613,4140.0,1
1436443501,1,1,1,1,1,0.0,5.0,16.0,12.0,22,22.0,16.0,0
1436445573,4,4,1,1,1,0.0,2.0,48.0,4.0,357,291.5,202.0,0
1436446890,63,2,3,1,1,1.08469142167626,1.0,28.0,7.66666666666667,342,342.0,211.0,1
1436447094,47,3,3,2,1,1.27326968951511,4.66666666666667,11.666666666666698,56.3333333333333,643,643.0,530.0,0
1436447285,10,16,4,1,1,1.82624525840261,0.5,1603.0,5.0,358,292.5,10.0,0
1436448151,3,7,3,2,2,1.36096404744368,2.3333333333333304,10.0,9.33333333333333,1238,1026.5,0.587298315640356,0
1436450138,105,22,5,1,1,1.87030480468192,3.2,0.0,44.6,92,92.0,76.0,0
1436450972,1,1,1,1,1,0.0,3.0,781.0,5.0,361,295.5,13.0,0
1436451018,27,58,4,1,1,1.53320104734151,1.5,0.0,15.75,94,94.0,77.0,0
1436451565,85,12,5,2,1,2.0571664857244,4.0,56.8,60.8,9325,3661.2428571428,4141.0,0
1436451858,156,31,3,1,1,1.22809584713847,6.0,28.3333333333333,26.3333333333333,163,162.0,119.0,1
1436451942,23,6,1,1,1,0.0,18.0,8.0,254.0,644,644.0,531.0,0
1436452074,1,39,1,1,1,0.0,18.0,0.0,255.0,645,645.0,532.0,0
1436452498,370,14,5,2,1,1.4801951254173795,1.6,10.0,8.4,514,485.333333333333,231.0,1
1436453076,3042,517,31,10,5,2.74772732826126,1.7741935483871,61.41935483870971,26.7096774193548,91,85.5,0.266000102562268,1
1436453076,3042,517,31,10,5,2.74772732826126,1.7741935483871,61.41935483870971,26.7096774193548,91,85.5,0.266000102562268,0
1436453626,33,61,5,1,1,1.56427316788728,0.8,5.6,6.4,343,343.0,212.0,1
1436454042,107,0,3,2,1,1.02687675811179,0.666666666666667,227.333333333333,1.6666666666666698,9326,3662.135714285661,4678.0,0
1436454560,4,2,1,1,1,0.0,1.0,366.0,1.0,460,372.5,88.0,0
1436455242,46,6,4,3,3,1.70977814928581,4.25,20.75,25.25,344,344.0,0.166666666570659,0
1436456082,488,98,8,4,2,2.0759718654023898,0.75,27.0,3.25,93,87.5,0.499988526076775,1
1436459714,387,8,11,7,1,2.62902565711451,5.36363636363636,198.181818181818,179.909090909091,238,198.0,182.0,0
1436460509,87,14,4,2,1,1.46341265654742,14.5,60.75,473.75,239,199.0,183.0,0
1436461000,987,760,14,2,3,3.0780419878017207,6.142857142857139,67.4285714285714,164.428571428571,240,200.0,0.512328766836664,0
1436461482,119,6,3,2,2,1.49704531117117,11.333333333333302,0.0,28.3333333333333,49,49.0,0.910156250000002,0
1436462601,1330,817,4,2,1,0.7444719138601759,8.0,25.75,47.5,51,49.5,10.0,1
1436464350,66,59,2,1,1,0.928595094015102,0.5,129.5,2.5,461,373.5,89.0,0
1436465494,1202,24,7,4,2,2.48514212939995,3.85714285714286,0.857142857142857,23.5714285714286,97,92.0,0.87451171875,1
1436465571,10,1,1,1,1,0.0,10.0,38.0,21.0,1748,801.400000000012,1355.0,0
1436465890,3,0,1,1,1,0.0,2.0,76.0,2.0,0,0.0,0.0,0
1436466857,1,32,2,2,2,0.329846070207146,4.0,30.0,25.0,65,65.0,0.99999257447546,0
1436469533,88,3,2,2,1,0.815603451249967,0.5,304.5,0.5,462,374.5,90.0,0
1436473072,6,0,2,2,1,1.0,34.5,1.0,1567.5,330,238.0,289.0,0
1436477830,426,212,1,1,1,0.0,5.0,15.0,11.0,17,17.0,5.0,1
1436478326,413,10,9,4,2,2.57361647535607,1.77777777777778,12.444444444444402,15.2222222222222,2978,817.513888888861,0.9999919823601428,1
1436485577,22,45,3,3,2,1.00702828418921,16.0,10.0,84.6666666666667,389,381.0,0.969733327680048,0
1436485655,176,123,14,2,1,3.4036439336576803,4.28571428571429,227.07142857142895,136.714285714286,4,4.0,4.0,0
1436489894,77,17,4,2,1,1.6750078718019,4.0,10.0,20.75,18,18.0,6.0,1
1436490077,471,365,8,2,1,1.28943287456483,0.75,37.125,4.75,18,18.0,18.0,1
1436500248,192,4,4,1,1,1.85285308153598,0.75,35.25,4.5,10,10.0,9.0,0
1436503053,9,4,2,2,1,0.779349837292085,29.5,20.0,944.0,69,69.0,67.0,0
1436509162,153,6,12,6,2,2.93089738659404,1.16666666666667,176.833333333333,101.083333333333,27,27.0,1.4999542087316498,1
1436509211,1593,339,32,16,2,2.7092528047237496,0.78125,53.8125,39.1875,2284,1998.5,0.707042256794596,1
1436514137,7,7,2,2,1,0.985228136034252,9.5,2.5,62.0,875,875.0,641.0,0
1436514909,22,9,5,4,2,2.0201816857672097,13.6,138.4,424.0,68,44.5,0.873229934142731,0
1436517787,220,5,3,2,1,0.2018773420941169,1.0,25.0,8.66666666666667,9327,3662.74999999994,4679.0,0
1436518479,226,5,3,1,1,0.342318885343949,3.3333333333333304,153.333333333333,18.6666666666667,9328,3663.74999999994,4680.0,0
1436518986,1095,481,33,15,4,3.40760379330982,3.6969696969697,86.0,234.636363636364,40,40.0,0.7478014621496031,1
1436520787,20,20,2,1,1,1.0,2.0,0.0,4.0,106,101.5,43.0,0
1436524588,21,22,2,1,1,0.9330252953592908,3.5,0.0,9.0,9332,3667.295238095179,4682.0,0
1436526032,113,17,5,2,1,1.82526511250809,1.6,323.6,5.2,9333,3668.295238095179,4683.0,0
1436527740,30,21,1,1,1,0.0,5.0,0.0,27.0,19,19.0,19.0,0
1436527856,102,86,4,4,2,0.713555873945634,16.25,31.25,475.5,9334,3669.22738095232,1.15607123306797e-44,0
1436529895,1,1,1,1,1,0.0,13.0,20.0,116.0,9335,3670.2095238094703,4143.0,0
1436531928,235,9,6,2,2,2.47834427245275,3.0,46.5,40.8333333333333,9336,3671.19166666661,0.992184877394992,1
1436533210,18,5,2,1,1,0.558629373452199,5.0,48.0,33.0,57,41.5,34.0,0
1436534687,6,6,1,1,1,0.0,3.0,155.0,5.0,27,27.0,9.0,1
1436535502,3,3,1,1,1,0.0,1.0,0.0,2.0,464,376.5,91.0,0
1436535933,144,3,5,2,1,1.94405938141094,2.8,53.2,29.6,9337,3672.19166666661,4145.0,0
1436536678,26,27,14,6,1,3.4537822467711097,0.7857142857142858,1174.35714285714,7.571428571428571,9338,3672.85833333328,4146.0,0
1436537409,1,1,1,1,1,0.0,15.0,6.0,63.0,71,71.0,47.0,0
1436538106,13,0,1,1,1,0.0,4.0,0.0,17.0,9339,3673.69166666661,4147.0,0
1436539993,323,316,15,9,2,2.89969892489268,1.06666666666667,37.6666666666667,4.73333333333333,53,28.95,2.31592522936808e-13,1
1436540551,74,0,1,1,1,0.0,0.0,0.0,0.0,1,1.0,1.0,0
1436540649,4,2,1,1,1,0.0,10.0,99.0,56.0,2,2.0,2.0,0
1436541224,22,41,5,2,1,2.15647638769947,2.4,613.0,32.8,3,3.0,3.0,0
1436541575,24,6,1,1,1,0.0,2.0,0.0,2.0,1202,721.8333333333452,76.0,0
1436541591,70,14,1,1,1,0.0,3.0,0.0,8.0,4,4.0,4.0,0
1436541616,4,0,1,1,1,0.0,11.0,0.0,57.0,5,5.0,5.0,0
1436541718,517,755,7,2,1,2.03515004995835,0.5714285714285711,93.7142857142857,1.0,0,0.0,0.0,0
1436541965,207,0,1,1,1,0.0,4.0,14.0,5.0,1,1.0,1.0,0
1436542210,91,11,7,5,2,2.0310444306464897,8.428571428571429,128.285714285714,285.857142857143,2,2.0,0.0,0
1436543765,7,1,4,4,2,2.0,3.5,37.0,28.75,66,66.0,0.99999257447546,0
1436546606,326,166,4,2,2,1.7147301117550502,1.0,162.25,1.25,17,17.0,1.3435287475585902,0
1436546897,0,19,2,1,1,0.981940786864098,4.5,72.0,14.0,67,67.0,45.0,0
1436547640,9,6,5,3,2,2.15591309517582,3.2,34.0,17.6,68,68.0,0.99999257447546,0
1436550207,32,0,2,2,2,0.8571484374283721,10.0,20.0,37.0,390,382.0,0.0007553101805833,0
1436553119,638,26,7,4,1,1.6357365276478602,0.285714285714286,4.57142857142857,1.7142857142857095,305,204.5,196.0,0
1436553631,4094,204,60,10,3,4.7838609849204,0.583333333333333,6.98333333333333,16.4166666666667,28,28.0,0.0002060096183185,1
1436554216,6,93,4,2,2,0.589035813913825,5.5,2.25,20.25,1203,722.8333333333452,0.0010376573272888,0
1436562888,136,100,12,3,1,3.30699590858616,0.25,256.75,0.333333333333333,465,376.5,50.0,0
1436562922,34,13,4,2,1,1.26205228882714,18.0,25.5,827.5,332,239.333333333333,291.0,1
1436567224,92,33,2,2,1,0.999953833266239,6.0,85.0,28.5,2979,817.9722222221941,2308.0,0
1436569589,88,40,2,1,1,0.9856876793586128,5.0,67.0,9.5,324,218.833333333334,73.0,1
1436575386,15,6,2,2,2,0.70246655129039,7.5,14.5,65.5,228,212.5,0.968745700985409,0
1436575433,10,2,2,2,1,0.811278124459133,30.0,0.5,946.0,29,29.0,3.0,0
1436579890,253,22,18,12,1,3.582025633704009,3.44444444444444,170.777777777778,122.777777777778,156,138.5,138.0,0
1436596637,6,0,2,1,1,1.0,1.5,1311.0,5.5,9344,3678.08809523804,4150.0,0
1436601457,27,6,17,5,2,3.8101803025948,1.29411764705882,231.0,25.8235294117647,9347,3679.8714285713695,0.992184877394992,0
1436603097,360,2,10,2,2,2.83622030776375,2.1,53.5,36.9,9348,3680.84761904756,0.992184877394992,0
1436606364,233,7,10,4,2,2.7196071479632096,0.8,111.6,5.7,9349,3681.16309523804,0.992184877394992,0
1436608858,1,1,1,1,1,0.0,9.0,102.0,39.0,9350,3681.44642857137,4154.0,0
1436611613,2,1,1,1,1,0.0,1.0,125.0,1.0,9351,3681.71190476185,4689.0,0
1436612742,12,7,7,4,1,2.41872290806656,0.4285714285714289,734.1428571428571,1.7142857142857095,9354,3684.71190476185,4692.0,0
1436621893,21,0,4,1,1,1.30124078548146,1.75,97.5,13.25,9355,3685.66190476185,4693.0,0
1436627349,20,12,3,3,1,1.12164076218686,4.0,933.0,26.6666666666667,9357,3687.61190476185,4695.0,0
1436627987,15,21,3,3,1,1.19417373425691,4.0,0.0,27.6666666666667,9358,3688.61190476185,4696.0,0
1436631360,21,39,1,1,1,0.0,3.0,1.0,9.0,6,6.0,6.0,0
1436635606,289,85,4,2,1,1.02977755209458,15.0,6.75,479.0,50,50.0,49.0,0
1436683970,0,1,1,1,1,0.0,9.0,130.0,39.0,9359,3688.36904761899,4155.0,0
1436686444,3,3,1,1,1,0.0,1.0,1.0,1.0,9360,3689.319047618989,4697.0,0
1436689817,222,12,4,1,1,1.16434368962391,2.5,153.75,18.0,9361,3690.319047618989,4698.0,0
1436691085,10,82,5,5,4,1.66135648386302,23.6,6.8,875.0,124,124.0,0.713866649152114,1
1436691299,338,3,7,3,2,2.55894081136531,1.57142857142857,134.571428571429,12.2857142857143,9362,3691.3011904761297,0.992184877394992,0
1436695552,337,8,4,1,1,1.3296078538050702,1.0,687.75,1.75,214,214.0,125.0,0
1436697375,205,216,3,1,1,0.394796187752872,1.6666666666666698,0.0,3.0,215,215.0,126.0,0
1436705353,196,5,4,2,1,1.6762794351442798,4.75,68.5,70.0,9363,3690.615476190421,4157.0,0
1436708995,1,1,1,1,1,0.0,2.0,167.0,4.0,217,217.0,127.0,0
1436710310,3,0,1,1,1,0.0,2.0,301.0,9.0,9364,3691.565476190421,4158.0,0
1436716728,10,2,2,2,1,0.91829583405449,1.5,636.0,12.5,9365,3692.2761904761296,4159.0,0
1436717827,73,0,2,1,1,0.913661786565593,0.0,0.0,0.0,9366,3693.2761904761296,4160.0,0
1436722418,156,2,2,1,1,0.17033057560106,1.0,31.0,1.0,517,480.833333333333,111.0,0
1436722969,15,192,2,1,1,0.4735729249174521,1.5,204.0,2.0,518,481.833333333333,103.0,0
1436724430,0,1,1,1,1,0.0,2.0,0.0,10.0,9367,3694.25833333328,4161.0,0
1436725580,91,67,4,1,1,1.44352045526221,2.75,159.25,8.5,519,482.833333333333,104.0,1
1436727292,211,24,6,4,1,1.9533352345314896,3.3333333333333304,100.666666666667,59.5,9368,3695.25833333328,4162.0,0
1436729672,239,49,2,1,1,0.3372900666170139,2.5,0.0,5.5,520,483.833333333333,105.0,1
1436733757,3,3,1,1,1,0.0,3.0,0.0,5.0,219,219.0,129.0,0
1436749738,9,1,1,1,1,0.0,28.0,3.0,115.0,19,19.0,10.0,1
1436758215,1,1,1,1,1,0.0,9.0,3.0,13.0,0,0.0,0.0,0
1436759821,488,26,4,4,2,0.4926272298726741,15.0,68.25,501.5,108,108.0,0.496406224176556,0
1436763094,42,1,3,2,1,0.631470963701639,20.0,39.3333333333333,644.666666666667,51,51.0,50.0,0
1436772841,267,264,8,3,2,2.57230067986215,2.25,273.75,36.75,9369,3696.1083333332704,0.992184877394992,0
1436773779,120,1,4,2,2,1.75466324336247,3.5,3.5,16.0,51,51.0,0.910156250000004,1
1436776940,177,8,8,4,2,2.2357289851079303,2.875,64.25,75.25,9370,3697.0511904761297,0.992184877394992,0
1436777533,90,45,17,11,2,3.2434339172735203,3.88235294117647,246.411764705882,144.294117647059,110,110.0,0.662750366377056,0
1436778570,317,184,6,3,1,2.1809127652579,3.1666666666666696,0.0,52.1666666666667,9371,3697.9678571428,4165.0,0
1436780142,92,4,5,1,1,1.69538409075249,0.6,783.0,1.6,9372,3698.89880952375,4702.0,0
1436781996,26,12,4,2,1,1.81294527625988,3.5,13.5,30.25,96,96.0,78.0,0
1436782228,4,0,1,1,1,0.0,15.0,290.0,96.0,9374,3700.89880952375,4704.0,0
1436784500,26,26,4,3,1,0.9699184342750372,1.25,271.5,11.5,9375,3701.86309523804,4166.0,0
1436784627,1,1,1,1,1,0.0,18.0,0.0,229.0,9376,3702.86309523804,4167.0,0
1436785306,16,6,3,2,1,1.49491884823395,5.0,0.666666666666667,33.6666666666667,97,97.0,79.0,0
1436787140,223,41,7,5,3,2.68096005783713,3.4285714285714306,103.857142857143,21.1428571428571,0,0.0,0.0,1
1436790409,1974,108,10,6,1,1.1891233163433002,1.0,7.5,9.9,20,20.0,20.0,1
1436790530,136,0,2,2,1,0.718977150374614,6.0,2.0,29.5,12,12.0,5.0,0
1436793124,1199,215,11,2,1,2.76148321110695,1.0,36.2727272727273,3.63636363636364,521,484.833333333333,233.0,1
1436795406,37,8,5,3,1,1.6552614282207,3.2,8.8,37.6,98,98.0,80.0,0
1436797621,7,3,1,1,1,0.0,5.0,5.0,13.0,523,486.833333333333,235.0,0
1436801474,11,1,1,1,1,0.0,1.0,792.0,1.0,18,18.0,4.0,0
1436803305,517,3042,31,10,5,2.74772732826126,1.7741935483871,3.93548387096774,28.774193548387107,59,58.5,0.0560134480267948,0
1436803691,9,75,2,1,1,0.4138168503036339,6.5,0.0,52.0,99,99.0,81.0,0
1436803888,645,141,29,10,2,4.059782543222609,1.55172413793103,93.448275862069,38.6551724137931,47,47.0,1.06044007462332,1
1436805376,752,1047,76,23,7,5.54169768673291,0.763157894736842,81.9078947368421,21.1710526315789,128,58.25000000000011,6.28520299965194e-32,1
1436805727,136,77,4,3,1,1.3915481539653798,0.25,12.0,1.0,48,48.0,27.0,1
1436812878,511,278,7,3,1,2.03087176757739,2.28571428571429,25.857142857142897,24.71428571428569,333,239.666666666667,292.0,1
1436813216,6,1,1,1,1,0.0,1.0,333.0,1.0,138,136.0,10.0,0
1436813625,97,21,2,1,1,0.8308111022361422,1.0,11.0,10.5,229,213.5,73.0,1
1436818382,6,4,1,1,1,0.0,10.0,5.0,19.0,3,3.0,2.0,0
1436823035,14,87,4,2,1,1.46341265654742,15.0,3.0,477.0,214,192.5,203.0,0
1436825546,43,7,4,3,1,1.43994618804395,17.5,19.75,794.75,72,72.0,64.0,0
1436826950,134,3,4,3,2,1.0236953985801802,7.0,71.75,56.25,1,1.0,1.0,1
1436826971,293,4,7,3,3,1.91578020344666,12.142857142857098,4.28571428571429,325.285714285714,13,13.0,0.0170047098360872,0
1436828360,18,2,3,2,1,1.5128876215181597,0.666666666666667,43.6666666666667,1.0,607,229.266666666664,22.0,1
1436834066,342,1127,22,7,2,4.05707846427515,2.81818181818182,240.863636363636,94.9545454545455,215,193.5,1.0,0
1436838565,9,6,2,2,1,0.7219280948873621,6.5,4.0,21.5,21,21.0,7.0,0
1436838692,43,7,4,2,1,1.7706576387006203,4.0,2.0,22.25,22,22.0,8.0,0
1436856354,1,1,1,1,1,0.0,34.0,0.0,239.0,23,23.0,2.0,0
1436857135,3,2,1,1,1,0.0,1.0,28.0,11.0,9379,3705.24404761899,423.0,0
1436858635,317,61,9,3,1,2.12710316209645,6.66666666666667,68.8888888888889,248.111111111111,10,10.0,0.0,0
1436859149,21,12,6,4,2,2.36746392458156,1.5,59.6666666666667,3.1666666666666696,0,0.0,0.0,0
1436860042,6,24,5,2,1,2.15460976126557,1.4,173.8,11.0,9382,3707.97738095232,425.0,0
1436863169,7,7,1,1,1,0.0,12.0,6.0,117.0,2288,2002.0,1586.0,0
1436864457,17,16,7,5,3,2.6455680751545096,16.2857142857143,5.14285714285714,683.428571428571,2168,889.48333333336,1.25720880955949,1
1436864718,3,2,1,1,1,0.0,7.0,103.0,24.0,9385,3710.50357142851,4169.0,0
1436868825,4,1,2,2,1,0.970950594454669,42.5,40.5,1131.5,130,130.0,47.0,0
1436873482,50,108,2,1,2,0.861922443824245,4.5,12.5,21.5,2169,890.48333333336,1.65685419499641,0
1436876608,97,82,12,4,2,3.25373661195417,9.5,9.91666666666667,363.0,2170,891.48333333336,1.66426022112117,0
1436877975,114,163,9,5,1,2.12508558872334,2.22222222222222,0.444444444444444,58.77777777777778,102,102.0,83.0,1
1436881287,2,1,1,1,1,0.0,0.0,0.0,0.0,1242,1030.0,652.0,0
1436882149,18,23,4,2,1,1.57604174042601,4.0,0.0,67.0,2290,2004.0,1588.0,0
1436883689,138,9,11,2,2,2.6995044003109903,1.18181818181818,65.2727272727273,23.1818181818182,9386,3711.133333333271,0.992184877394992,0
1436885153,3,1,1,1,1,0.0,11.0,6.0,83.0,104,104.0,85.0,0
1436888692,60,0,1,1,1,0.0,0.0,0.0,0.0,9387,3712.04999999994,4171.0,0
1436888795,2542,0,27,8,1,4.27969427142618,1.77777777777778,0.925925925925926,14.1111111111111,0,0.0,0.0,1
1436889382,12,3,2,2,1,0.996791631981637,6.5,104.5,52.0,18,18.0,13.0,1
1436891645,369,52,31,5,1,4.72112296234426,0.580645161290323,243.903225806452,5.29032258064516,10,10.0,1.0,0
1436892804,145,98,18,11,3,2.9570455293130498,1.61111111111111,140.666666666667,29.0,142,78.5,1.7562316824248998e-05,0
1436893236,426,1,10,6,1,2.72246830506188,4.9,83.8,38.6,143,79.4999999999999,81.0,1
1436894095,3,0,1,1,1,0.0,9.0,5.0,24.0,9388,3713.04999999994,4172.0,0
1436894179,20,0,2,1,1,1.0,3.0,1.0,26.0,9389,3714.04999999994,4173.0,0
1436896679,38,6,2,1,1,0.156491062905702,18.0,39.5,136.0,186,186.0,125.0,1
1436899593,298,273,10,6,2,2.2482896020107703,1.5,20.8,14.5,99,96.0,0.0078125,0
1436899749,227,142,4,2,1,1.7604254107076498,7.75,131.5,69.75,14,14.0,14.0,0
1436900646,24,12,2,2,1,0.309543429150325,34.5,13.5,1594.0,169,105.5,135.0,1
1436902914,83,2,6,6,1,2.12550995863947,12.0,41.8333333333333,549.333333333333,111,111.0,36.0,0
1436907516,684,28,13,4,1,2.62965090003066,2.76923076923077,55.3846153846154,10.6923076923077,142,137.0,95.0,1
1436915185,910,4,19,11,2,3.15423443863561,3.31578947368421,247.73684210526295,110.631578947368,216,194.5,1.0,0
1436916942,7,6,1,1,1,0.0,5.0,0.0,9.0,210,210.0,77.0,0
1436937492,7,0,2,2,1,0.985228136034252,42.5,98.5,1132.5,131,131.0,48.0,0
1436937542,6,3,1,1,1,0.0,3.0,61.0,3.0,9,9.0,4.0,1
1436940374,17,0,1,1,1,0.0,4.0,84.0,7.0,22,22.0,22.0,0
1436946164,0,6,2,2,1,1.0,3.5,805.5,16.0,9390,3714.96904761899,4174.0,0
1436949022,24,14,2,2,1,0.398459274095236,21.5,4.5,589.0,41,41.0,32.0,1
1436952477,94,168,24,6,2,3.24981485482185,2.7916666666666696,0.0,79.375,9391,3715.734523809461,0.865100861049788,0
1436952989,932,497,24,7,1,3.58486759647497,0.333333333333333,9.08333333333333,3.8333333333333295,259,203.0,35.0,1
1436953394,46,32,2,1,1,0.172036949353114,1.0,0.0,2.0,9394,3718.734523809461,4710.0,1
1436954126,38,13,4,2,1,1.57960803747447,4.5,159.25,45.75,42,42.0,33.0,0
1436955773,1050,657,95,32,13,6.21392505914099,0.8105263157894741,283.357894736842,15.2631578947368,62,61.5,0.0842436656046982,0
1436956091,2780,818,32,10,2,3.21534762765937,0.96875,117.59375,23.34375,365,350.5,0.227547918446589,1
1436957005,0,6,1,1,1,0.0,4.0,0.0,8.0,366,351.5,127.0,0
1436961946,195,61,11,2,1,3.00631887487926,0.181818181818182,0.0,1.90909090909091,1,1.0,1.0,0
1436963511,54,41,2,1,1,0.629249223856035,1.0,0.0,2.5,9395,3717.37738095232,4711.0,1
1436963683,6,6,1,1,1,0.0,6.0,68.0,16.0,2291,2004.5,1589.0,0
1436967660,12,13,3,1,1,1.27326968951511,0.666666666666667,0.0,3.6666666666666696,2,2.0,2.0,0
1436969323,50,0,2,2,2,0.9895875212220558,4.5,15.0,30.5,304,230.333333333333,5.97044672550206e-39,0
1436970176,306,0,1,1,1,0.0,0.0,0.0,0.0,40,40.0,28.0,0
1436970565,2,1,2,2,2,0.91829583405449,57.0,90.5,2137.5,90,86.5,1.9999846126047096,0
1436977528,5,3,1,1,1,0.0,1.0,0.0,1.0,144,80.4999999999999,82.0,0
1436978972,273,494,25,5,1,2.76116940154952,1.76,27.16,41.84,51,51.0,46.0,1
1436980998,26,4,1,1,1,0.0,6.0,14.0,7.0,1206,724.8333333333452,79.0,1
1436981432,1,0,1,1,1,0.0,4.0,175.0,18.0,9397,3718.6214285713695,4175.0,0
1436982382,7,0,2,1,1,0.591672778582327,0.5,2.0,2.5,101,98.5,2.0,0
1436982483,2,1,1,1,1,0.0,1.0,28.0,9.0,39,39.0,36.0,0
1436982604,4,17,1,1,1,0.0,30.0,1.0,446.0,367,351.0,128.0,1
1436987039,37,13,1,1,1,0.0,36.0,2.0,136.0,49,49.0,27.0,1
1436999990,163,34,13,5,3,2.95261077771196,2.23076923076923,45.461538461538495,26.076923076923105,230,214.5,0.4958847709856461,1
1437000379,4,4,1,1,1,0.0,11.0,0.0,21.0,5,5.0,4.0,0
1437000967,405,0,7,4,3,2.3286387886545,6.142857142857139,33.0,35.7142857142857,24,24.0,0.537129265292709,1
1437010075,0,26,6,1,1,2.5766212201074903,2.3333333333333304,255.333333333333,6.16666666666667,0,0.0,0.0,0
1437012037,1,1,1,1,1,0.0,5.0,0.0,12.0,6,6.0,5.0,0
1437012298,15,24,1,1,1,0.0,16.0,0.0,263.0,43,43.0,34.0,0
1437015885,13,11,2,1,1,0.4138168503036339,5.0,115.5,12.0,1348,1071.0,795.0,1
1437019565,471,110,29,3,4,4.07473537349258,1.75862068965517,108.344827586207,20.034482758620697,109,101.5,0.5834554966221159,1
1437023311,11,7,2,2,1,0.650022421648354,42.5,527.5,1132.0,133,133.0,49.0,0
1437026505,18,18,4,2,1,1.23322478822022,3.75,1.25,54.5,113,113.0,89.0,0
1437030295,19,3,4,4,1,1.89109100663648,21.5,60.75,570.5,135,135.0,50.0,0
1437033965,1,1,1,1,1,0.0,39.0,22.0,252.0,25,25.0,12.0,1
1437040482,13,11,1,1,1,0.0,2.0,7.0,3.0,44,44.0,3.0,1
1437042376,3,0,1,1,1,0.0,9.0,0.0,31.0,2293,2006.5,1591.0,0
1437042749,1075,6,12,5,1,2.8907026865278502,0.916666666666667,40.0,6.0,0,0.0,0.0,0
1437046893,1004,36,3,2,2,0.8920652953367141,2.0,39.6666666666667,7.0,14,14.0,1.910888671875,0
1437049058,247,37,10,3,3,3.0376394465023,0.5,23.4,1.4,15,15.0,5.08052634252909e-05,0
1437049511,4,1,1,1,1,0.0,10.0,1.0,49.0,44,44.0,35.0,0
1437052494,104,64,2,1,1,0.958711882977132,3.0,3.5,9.0,2174,894.9833333333611,284.0,0
1437054590,89,5,5,1,1,1.50730817338901,0.6,156.2,3.4,9399,3717.577380952321,4713.0,0
1437055111,91,4,5,1,1,1.46896267680746,0.6,236.2,9.2,9400,3718.577380952321,4714.0,0
1437055244,8,8,4,1,1,1.5487949406954,0.75,0.0,8.25,9401,3719.577380952321,4715.0,1
1437056275,57,10,3,3,2,1.14253068386102,3.6666666666666696,346.666666666667,10.6666666666667,365,297.0,1.0799741193348,0
1437061821,129,51,4,1,1,1.1233173975758202,2.0,193.0,8.5,9402,3720.410714285661,4716.0,1
1437062485,12,5,2,1,1,0.873981048127358,3.0,31.0,13.0,549,496.5,104.0,1
1437068795,102,15,3,2,2,1.00612558148157,2.3333333333333304,46.3333333333333,5.0,368,352.0,0.227547918446589,1
1437070193,179,70,23,5,1,4.03824391177401,1.82608695652174,52.5217391304348,27.5652173913043,51,51.0,28.0,1
1437071004,3912,108,97,32,21,6.02062546172582,0.309278350515464,48.45360824742272,16.4432989690722,19,19.0,0.240584182418603,1
1437071608,584,442,40,12,3,3.49310747201144,3.025,47.6,186.125,45,45.0,1.15703902668251,1
1437071668,5,1,1,1,1,0.0,3.0,152.0,3.0,6,6.0,2.0,0
1437074195,145,7,6,3,2,1.78234924558133,3.1666666666666696,195.0,47.0,9404,3722.410714285661,0.992184877394992,0
1437075237,79,18,4,3,1,1.3349185185946002,18.0,22.75,855.25,3,3.0,0.0,1
1437077685,150,38,8,4,4,1.6280989285269098,4.25,79.875,69.0,45,44.5,0.6040903009913261,1
1437085313,53,25,3,2,1,1.07460520342592,28.3333333333333,6.66666666666667,773.333333333333,277,240.5,81.0,0
1437085869,4,0,1,1,1,0.0,2.0,2.0,3.0,608,229.266666666664,23.0,0
1437087980,27,15,2,2,1,0.371232326640876,30.5,39.5,951.0,52,52.0,51.0,0
1437088412,42,1,3,2,1,1.03661620814016,20.3333333333333,3.3333333333333304,642.666666666667,53,53.0,52.0,0
1437095906,5,2,1,1,1,0.0,0.0,0.0,0.0,1024,829.0,738.0,0
1437108096,50,74,7,3,1,2.16681017151015,2.71428571428571,9.428571428571429,19.2857142857143,55,55.0,51.0,0
1437113046,167,33,4,1,1,1.80715874147912,4.75,328.25,41.0,2,2.0,2.0,1
1437114350,6,2,2,1,1,1.0,5.0,30.0,18.0,9405,3723.410714285661,4718.0,0
1437116263,174,6,6,3,1,2.47415437724045,1.5,1.6666666666666698,19.8333333333333,9406,3723.910714285661,4178.0,0
1437116405,2,2,1,1,1,0.0,7.0,0.0,20.0,9407,3724.910714285661,4179.0,0
1437117631,11,0,1,1,1,0.0,2.0,1.0,2.0,9408,3725.910714285661,4719.0,0
1437118574,67,2,6,3,1,2.01011906806132,1.0,46.0,5.0,9409,3726.910714285661,4720.0,0
1437118936,68,2,6,3,1,1.9692260898816896,0.333333333333333,1.0,1.33333333333333,9410,3727.74404761899,4721.0,0
1437119047,8,4,2,1,1,1.0,0.5,0.0,1.0,9411,3728.74404761899,4722.0,0
1437119849,1852,642,55,12,3,4.09696031929713,0.963636363636364,60.0545454545455,17.690909090909102,129,59.25000000000011,3.3312316524988293e-18,1
